"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ARHGDIA",2.14134301108933e-33,-0.31272933193317,0.733,0.827,3.45891136581259e-29
"PNRC2",2.34916387085707e-33,-0.328946595942195,0.579,0.715,3.79460440059542e-29
"UNC93B1",2.88955968347084e-33,-0.30787949223188,0.683,0.796,4.66750575671046e-29
"TTC3",3.36571452621436e-33,-0.346860662756301,0.477,0.652,5.43663867419405e-29
"EPC1",4.03330835555759e-33,0.305952381843946,0.636,0.52,6.51500298673218e-29
"MVP",4.57582488832804e-33,-0.274174319710965,0.738,0.825,7.39132994211628e-29
"ND4L",4.79557620048456e-33,0.288741621889488,0.888,0.794,7.74629423664271e-29
"CTNNA1",6.62271152674603e-33,-0.290303164270911,0.448,0.598,1.06976659291529e-28
"PRPF38B",7.23976887757926e-33,0.263007326040038,0.627,0.483,1.16943986679538e-28
"SLC25A4",1.45346976023397e-32,0.521324162515861,0.856,0.806,2.34778970370594e-28
"KCTD20",2.1187259406991e-32,-0.420636254221079,0.692,0.788,3.42237801201126e-28
"MAP2K3",2.96013617317736e-32,0.27852217913277,0.752,0.614,4.78150796053338e-28
"PRDX6",3.19337153889725e-32,0.31618311623179,0.713,0.627,5.15825304678073e-28
"TPI1",3.23767303685818e-32,-0.345813834908883,0.552,0.689,5.22981325643702e-28
"ENSBTAG00000022489",3.23857612344627e-32,-0.297980700411176,0.272,0.443,5.23127201220276e-28
"EMC7",4.22649070298779e-32,0.250750675419931,0.619,0.487,6.82705043253618e-28
"FOSB",4.68464372187728e-32,-0.404648788821875,0.442,0.644,7.56710500394837e-28
"PNP",6.07583826063504e-32,-0.433058118327665,0.603,0.718,9.81430154240379e-28
"JUN",6.17034963691672e-32,-0.489653649715091,0.844,0.905,9.96696576851157e-28
"ZNF292",6.19801359017453e-32,0.39067696035012,0.825,0.758,1.00116513522089e-27
"CFLAR",7.29999851836087e-32,0.377041379934097,0.821,0.747,1.17916876067083e-27
"RBM18",8.22781912111287e-32,0.288736552179781,0.576,0.452,1.32903962263336e-27
"PRPF38A",8.9619696024693e-32,0.268280099449098,0.644,0.498,1.44762694988687e-27
"ZNF638",1.02597095399702e-31,-0.275833460574919,0.338,0.518,1.65725088199139e-27
"TRAF6",1.40281763626255e-31,0.258115302141118,0.838,0.758,2.2659713278549e-27
"ZBTB10",2.69322592514782e-31,0.303772657096745,0.76,0.65,4.35036783689127e-27
"CSRP1",3.43410412290755e-31,-0.320449103362887,0.925,0.94,5.54710838973257e-27
"KDELR2",5.67949349050921e-31,0.346271088399049,0.691,0.619,9.17408583521953e-27
"RPL4",5.68641696593606e-31,0.27036826895131,0.967,0.935,9.18526932507652e-27
"SRP14",6.55710010134237e-31,-0.252480715521422,0.465,0.621,1.05916837936983e-26
"PPP4C",1.24388327096092e-30,-0.296806698760369,0.729,0.799,2.00924464758318e-26
"SOAT1",1.27626010561762e-30,0.32552168660583,0.534,0.395,2.06154294860414e-26
"IL2RG",1.46782218605617e-30,-0.299274029096755,0.662,0.775,2.37097317713654e-26
"SUGT1",1.6731263725962e-30,0.273551515054299,0.708,0.62,2.70260102965465e-26
"CLEC6A",2.15233226645183e-30,-0.490611278364099,0.222,0.374,3.47666230999964e-26
"ZNRF1",2.5047990446062e-30,-0.286794440080627,0.796,0.861,4.0460018967524e-26
"KDM5A",2.60703818078158e-30,0.273413078593968,0.654,0.541,4.21114877341648e-26
"UBE2D3",2.67517813589115e-30,0.278413381591528,0.895,0.867,4.32121524290497e-26
"OTULIN",2.91760432462729e-30,-0.369101158620737,0.676,0.757,4.71280626557046e-26
"ACBD3",3.05167209284302e-30,0.258983264061927,0.587,0.455,4.92936593156933e-26
"ARL14EP",3.86623816543581e-30,0.256349595946736,0.743,0.631,6.24513450862846e-26
"BRD2",4.42940455058968e-30,0.643672167235912,0.904,0.872,7.15481717056752e-26
"RALY",4.91810698998341e-30,-0.255419039779447,0.767,0.838,7.9442182209202e-26
"WIPF1",5.51564200797216e-30,-0.267474836254754,0.465,0.615,8.90941653547743e-26
"SNRPF",5.86043855406293e-30,0.26002070204661,0.704,0.596,9.46636639637786e-26
"PSMD4",7.17199500398614e-30,-0.279599763756027,0.603,0.731,1.15849235299388e-25
"COMMD3",7.60333746132091e-30,-0.253927388243512,0.448,0.596,1.22816710012717e-25
"ETV3",8.98852027156034e-30,0.298483406226924,0.96,0.937,1.45191567946514e-25
"AMD1",9.14404881848999e-30,0.328678435540142,0.545,0.44,1.47703820565069e-25
"SDF2",9.6237183202523e-30,0.259694561773007,0.67,0.576,1.55451922027035e-25
"SLC25A33",1.08927366557373e-29,0.262227010542012,0.476,0.323,1.75950375200125e-25
"SNAP29",1.91650981070209e-29,0.251144312359438,0.521,0.383,3.09573829722709e-25
"GALNT7",3.01309893289889e-29,-0.335821895037735,0.654,0.773,4.86705870631158e-25
"H1-2",4.29824999153576e-29,-0.299963043194362,0.285,0.439,6.94296321132771e-25
"MANF",4.42295980587575e-29,0.301786307416192,0.556,0.443,7.1444069744311e-25
"BCKDHB",4.53112171189652e-29,-0.374105041270528,0.433,0.565,7.31912090122645e-25
"CYBA",5.5789048263207e-29,-0.320169028896983,0.911,0.933,9.01160496595583e-25
"TUBB",7.4709664078497e-29,-0.35589465148506,0.931,0.93,1.20678520385996e-24
"EIF3A",1.01911011535714e-28,0.296801772275575,0.878,0.825,1.64616856933639e-24
"PLA2G16",1.81989778376464e-28,-0.316830974123296,0.908,0.902,2.93968089011502e-24
"PPFIA1",3.08052941750026e-28,0.262140592071284,0.864,0.77,4.97597916808817e-24
"RSRC2",4.12622278505351e-28,0.275463296372011,0.807,0.71,6.66508766469694e-24
"KTN1",4.69776191046856e-28,-0.319802705265472,0.617,0.732,7.58829481397986e-24
"SUCLG2",5.8418197406771e-28,-0.275084858474216,0.554,0.688,9.43629142711571e-24
"TRPV2",8.84447192966357e-28,-0.267837235988829,0.49,0.63,1.42864755079856e-23
"MORF4L1",9.06918450835243e-28,0.273538078436361,0.812,0.746,1.46494537363417e-23
"MYH9",1.24655557756034e-27,-0.332118092521296,0.877,0.91,2.01356122443321e-23
"CLIP1",1.54288465641775e-27,-0.284187399402952,0.59,0.719,2.49222158551158e-23
"ANXA2",1.67808111873486e-27,-0.475373967639158,0.524,0.666,2.71060443109242e-23
"FLNB",1.8516401852462e-27,-0.296554365843355,0.325,0.488,2.99095439122819e-23
"TMEM150C",3.03333559138894e-27,-0.295152031872886,0.362,0.505,4.89974698077055e-23
"MAFF",3.82303493153659e-27,0.41473341247756,0.641,0.525,6.17534832491106e-23
"ZFAND6",3.9535684380118e-27,0.315992796703274,0.927,0.881,6.38619909792046e-23
"KLF6",4.45684078610297e-27,-0.339691225805529,0.74,0.827,7.19913492179213e-23
"ENSBTAG00000054755",7.4362553276798e-27,0.30632251618316,0.811,0.723,1.20117832308012e-22
"DPYSL2",9.7137059662391e-27,-0.297856379124449,0.547,0.68,1.5690549247266e-22
"MAP1LC3B",1.19522112040284e-26,0.356533996678475,0.62,0.542,1.93064067578671e-22
"TNFAIP8",1.3448628845997e-26,0.333339488955942,0.749,0.659,2.17235701749389e-22
"TUBA1A",2.06767876290536e-26,-0.500374768531813,0.837,0.876,3.33992150572103e-22
"COX2",2.67250326210584e-26,-0.29717239591833,1,0.994,4.31689451927956e-22
"FOS",8.31062331633761e-26,-0.260781724421063,0.56,0.716,1.34241498428801e-21
"AAMP",1.55752377871871e-25,-0.268927020801908,0.696,0.786,2.51586815976434e-21
"SH3BGRL",1.63735349053223e-25,-0.250271486657488,0.436,0.583,2.64481709325672e-21
"PSMD1",4.82208415120688e-25,-0.281270012240304,0.593,0.686,7.78911252944448e-21
"GALK1",4.83195536108341e-25,-0.253389059354643,0.862,0.899,7.80505749475804e-21
"UBE2A",4.85468090352904e-25,0.276701967968861,0.536,0.433,7.84176606347045e-21
"TNIP2",5.7823229509443e-25,-0.302139846180301,0.56,0.684,9.34018626266032e-21
"CYSTM1",8.16819628083974e-25,-0.355606094420443,0.759,0.813,1.31940874524404e-20
"ENSBTAG00000025385",9.63064597376381e-25,-0.320096942780805,0.894,0.893,1.55563824414207e-20
"SWAP70",1.11399020080095e-24,-0.411260583707021,0.484,0.591,1.79942837135377e-20
"PCNX1",1.28933534086721e-24,-0.299483746224982,0.473,0.616,2.0826633761028e-20
"ENO1",1.32192876231622e-24,-0.268486836457786,0.967,0.956,2.13531152976939e-20
"CBX4",1.85542671006035e-24,0.276748835120974,0.442,0.313,2.99707076476048e-20
"CWC15",8.32119715777869e-24,0.255209622802659,0.774,0.728,1.34412297689599e-19
"H2AJ",9.09976700355574e-24,-0.268912357954324,0.923,0.918,1.46988536408436e-19
"SEPTIN6",9.37489481202149e-24,-0.25205334620953,0.376,0.518,1.51432675898583e-19
"TUBB6",5.96108465955289e-23,-0.504734778483482,0.789,0.832,9.62894005057579e-19
"IMPA1",7.09126117477738e-23,-0.280774830351403,0.634,0.72,1.14545141756179e-18
"AKAP9",1.47569454290425e-22,0.316387166044302,0.693,0.601,2.38368939515323e-18
"PLVAP",1.56294614597893e-22,-0.298898924250095,0.521,0.635,2.52462690959976e-18
"MED10",2.19365990790331e-22,0.261895700120187,0.625,0.538,3.54341884923622e-18
"CD82",3.12169568727509e-22,-0.281406213235092,0.511,0.615,5.04247504365545e-18
"CD1E",4.21001283502642e-22,-0.386055563490143,0.455,0.572,6.80043373241817e-18
"GPR183",4.47312055985624e-22,0.344046207199256,0.69,0.613,7.22543164033579e-18
"FUS",5.11866235094318e-22,0.287733069629035,0.732,0.675,8.26817529547852e-18
"LMNB1",5.52313845183881e-22,-0.331344373395976,0.283,0.412,8.92152554125522e-18
"ACSL5",5.68067219923471e-22,-0.336356100162452,0.664,0.756,9.17598980342382e-18
"WDR74",8.4746864852434e-22,0.390206770056067,0.436,0.32,1.36891610796137e-17
"PLBD1",1.15279065839844e-21,-0.330892626423376,0.618,0.693,1.862102750511e-17
"IL6R",1.28107860214422e-21,-0.254632387121664,0.382,0.511,2.06932626604356e-17
"BCL2A1",2.26475293905172e-21,0.314724912033252,0.994,0.982,3.65825542245024e-17
"LIMA1",2.36643140225323e-21,-0.325894932799998,0.429,0.545,3.82249664405964e-17
"SLC25A3",3.3885640887651e-21,0.288428173633284,0.952,0.934,5.47354757258226e-17
"TUBB4B",4.34953631084545e-21,0.32048571240256,0.81,0.774,7.02580600290865e-17
"IL12B",4.44905112038911e-21,-1.07198514325943,0.347,0.435,7.18655227476452e-17
"RNF19A",5.49016242463662e-21,-0.30403171951817,0.69,0.776,8.86825936451552e-17
"APLP2",6.08138896548432e-21,-0.26597219130718,0.489,0.61,9.82326759594682e-17
"SPAG9",6.90900038969194e-21,0.256384146231534,0.831,0.788,1.11601083294694e-16
"JMJD1C",1.07539314389668e-20,0.28824136433225,0.928,0.886,1.73708254533631e-16
"PLIN2",1.26135281124112e-20,0.343990818606864,0.592,0.491,2.03746319599778e-16
"ANAPC5",1.49410798805757e-20,-0.296952365189118,0.416,0.541,2.41343263310939e-16
"HEXIM1",1.8984916157716e-20,0.25090762941906,0.434,0.316,3.06663350695587e-16
"CALHM6",5.81336514084289e-20,-0.251515472745121,0.183,0.301,9.39032871200352e-16
"DIXDC1",1.42323720882617e-19,-0.270527604041978,0.741,0.805,2.29895506341692e-15
"ATP6V0E1",1.87634350415455e-19,-0.270910498443165,0.855,0.878,3.03085766226085e-15
"LAP3",2.72554470448353e-19,-0.268863154779908,0.653,0.732,4.40257236115225e-15
"CSNK1G3",3.41798405077039e-19,-0.282669243009661,0.69,0.763,5.52106963720942e-15
"TMEM256",5.6103986005267e-19,-0.255046565413643,0.892,0.877,9.06247685943077e-15
"RRBP1",1.10286187801433e-18,0.34714648804499,0.746,0.705,1.78145279155655e-14
"ARPC1B",2.60582757810826e-18,-0.254374345743034,0.477,0.576,4.20919328691827e-14
"ENSBTAG00000037775",3.29781567257448e-17,0.268959625770303,0.476,0.388,5.32696165590956e-13
"METTL7A",5.83211068245507e-17,-0.251886080052938,0.328,0.443,9.42060838536967e-13
"CD1B",5.93894364300098e-17,-0.557437677575542,0.74,0.773,9.59317566653949e-13
"CXCL8",7.09170594729859e-17,0.438542669729188,0.189,0.098,1.14552326166714e-12
"BOD1L1",1.43483661113878e-16,0.296200638836433,0.715,0.673,2.31769157797247e-12
"BATF3",2.18779662433185e-16,-0.283106763608834,0.973,0.953,3.53394788728324e-12
"NIN",6.29883903391029e-16,-0.270843459469812,0.529,0.631,1.01745146914753e-11
"GLRX5",8.19207741465699e-16,-0.289770909142203,0.586,0.657,1.32326626478954e-11
"CD81",5.42122171267027e-15,-0.262503006544341,0.942,0.924,8.75689943247628e-11
"TOB2",6.6267074882695e-15,0.283211106515654,0.67,0.622,1.07041206058017e-10
"MYL12A",6.94024011988136e-15,-0.257066029291492,0.935,0.932,1.12105698656444e-10
"MAN1A1",1.55770572685637e-14,-0.287903455836486,0.794,0.831,2.5161620605911e-10
"JAG1",1.6709852388798e-14,0.285135056867505,0.728,0.654,2.69914245636254e-10
"RAP2B",1.82431225539213e-14,-0.273109173586561,0.882,0.905,2.9468115861349e-10
"GLIPR2",2.06294547065545e-14,-0.251270359258574,0.452,0.54,3.33227581874975e-10
"NKTR",3.05459607061187e-14,0.274790215544416,0.815,0.801,4.93408903285935e-10
"P4HB",4.01855060705323e-14,0.262460811955257,0.85,0.823,6.49116479557308e-10
"S100A11",1.23118694008783e-13,-0.284068854685053,0.938,0.919,1.98873626432388e-09
"RAB7B",2.55856619910869e-13,-0.282898947453917,0.428,0.524,4.13285198142026e-09
"IRF1",3.87533427279764e-13,0.361931384977138,0.858,0.874,6.25982745085002e-09
"ATF3",1.43859100416639e-12,-0.289725053522508,0.9,0.898,2.32375604902997e-08
"DAAM1",2.5723770309463e-12,-0.292911486061938,0.524,0.617,4.15516061808755e-08
"LYN",4.43390652170256e-12,-0.41717138799545,0.746,0.768,7.16208920450614e-08
"CDKN2D",1.58541625704769e-11,0.389895337579394,0.882,0.858,2.56092288000914e-07
"ENO3",3.62454030610002e-11,-0.363101556720383,0.858,0.871,5.85471995644336e-07
"TBCA",4.61375101852616e-11,-0.258236022897058,0.898,0.882,7.4525920202253e-07
"ANXA6",6.94323432863303e-11,-0.294956353075216,0.398,0.474,1.12154064110409e-06
"CCL4",8.44398451172968e-11,0.381902588682649,0.306,0.23,1.3639568181797e-06
"MTSS1",2.266192153177e-10,-0.266754410789508,0.859,0.856,3.66058018502681e-06
"CALML5",1.33607245018293e-09,-0.30857150713919,0.425,0.493,2.15815782878048e-05
"S100A10",4.34385427328577e-09,-0.28416312587317,0.575,0.63,7.0166278076385e-05
"AIF1",1.01637795355713e-08,-0.407504064078576,0.426,0.499,0.000164175530838083
"IL4I1",2.66548573511316e-07,-0.257080222105297,0.577,0.634,0.00430555910792829
"TUBA1C",2.87011356845643e-07,0.297088646342975,0.645,0.598,0.00463609444712767
"IFI30",7.84886280887316e-07,-0.360534270230957,0.4,0.465,0.0126782680951728
"LYZ",5.29347711324489e-06,-0.34558570615143,0.866,0.872,0.0855055358102448
"TSPO",5.90336530848564e-06,-0.251219260638724,0.858,0.855,0.0953570598279686
"FABP5",1.17601135963081e-05,-0.603040261781826,0.577,0.61,0.189961114921164
"ENSBTAG00000013919",9.01997703402803e-05,-0.335431225087903,0.973,0.966,1
"TXN",0.000310883092622106,-0.281281283796046,0.983,0.975,1
"BOLA-DRA",0.00148173352923576,-0.34214180907182,0.918,0.908,1
"CST3",0.00303726696439479,-0.298038632348387,0.937,0.932,1
"CCL22",0.00325946752328671,-0.349850839447967,0.644,0.644,1
"ZC3H10",0.011298500065455,0.271829883044629,0.954,0.92,1
"CKB",0.0869128947997954,-0.366482449585355,0.207,0.223,1
"S100A4",0.095730049876352,0.259155466031815,0.523,0.504,1
"CXCL9",0.331797512862639,-0.27886334538793,0.606,0.612,1
"PPA1",0.718878972619743,-0.281277050616227,0.805,0.749,1
