"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SMC3",0.00467525886644823,0.280193336170703,0.089,0.25,1
"PDE4B",0.00468525796010345,-0.29431145024239,0.241,0.43,1
"MMADHC",0.00469252682570426,0.35195202090551,0.177,0.382,1
"ANO10",0.00471355501463414,-0.295618791610749,0.063,0.206,1
"NUMB",0.00472666808502913,-0.252494063646139,0.025,0.14,1
"SBNO1",0.00473347013908208,-0.321778464363903,0.127,0.285,1
"NACC2",0.00481387390217513,-0.276800720004459,0.063,0.206,1
"ENSBTAG00000006819",0.00484539613396763,-0.260910151034121,0.025,0.145,1
"MAGED2",0.00488210386978825,-0.262084847607242,0.089,0.237,1
"TMED4",0.00490459122940297,0.258483741659386,0.278,0.544,1
"SNX5",0.00492291395295779,0.336749296345017,0.266,0.496,1
"DPM2",0.00492307047539438,0.415145898825524,0.089,0.25,1
"RPL22L1",0.00492628524987912,0.354535568513121,0.304,0.579,1
"C23H6orf89",0.00494046491146586,-0.250637048968444,0.013,0.118,1
"QPCT",0.00496252435472128,0.553129907333949,0.152,0.057,1
"IDH3B",0.00499779096083511,0.34447776643644,0.101,0.272,1
"FAM210B",0.00502352661487374,0.456206611713443,0.038,0.171,1
"ARHGAP12",0.00507291960897818,0.345650533153005,0.114,0.298,1
"SLC7A5",0.0051282218585562,-0.348495994199705,0.089,0.241,1
"SENP2",0.0051551647925971,-0.353289270024553,0.101,0.254,1
"KDM5C",0.00522458618819271,0.270560564582472,0.063,0.211,1
"MMP14",0.00522902025550049,-0.381059793712915,0.089,0.241,1
"GOLGA3",0.00527080238362525,-0.259017082232487,0.025,0.14,1
"ITGAM",0.00531710471749536,0.27746495374506,0.089,0.25,1
"SPRED1",0.0053412326327133,-0.273881479206072,0.076,0.219,1
"AGPAT5",0.00536291336660536,-0.33846883601526,0.013,0.118,1
"PPIB",0.00539554109362236,-0.288408739007795,0.582,0.851,1
"ENSBTAG00000004608",0.00543603388861107,-0.314369297845119,0.089,0.241,1
"GPANK1",0.00546393817338822,0.295915482124094,0.076,0.232,1
"YWHAH",0.00546929909923762,-0.406655594022995,0.165,0.355,1
"DIPK2A",0.00548389159378436,-0.287851623810368,0.038,0.158,1
"FBXO25",0.00552844801142286,-0.268934019023191,0.051,0.175,1
"H1-4",0.00557107800199543,-0.255026304313228,0.038,0.162,1
"TBL1XR1",0.00558794622285778,0.440850493360336,0.114,0.285,1
"ADA",0.00565724777848143,-0.268264427098776,0.076,0.224,1
"UVRAG",0.00569475806256929,-0.26685115800854,0.051,0.175,1
"SEC61A1",0.00576961662005726,0.445642971939491,0.253,0.504,1
"SERP1",0.00583965458292437,0.396978642284655,0.304,0.553,1
"RRAGC",0.00595083007490642,0.454400173626417,0.19,0.395,1
"C7H5orf24",0.00597073002345029,0.263548011665966,0.038,0.162,1
"NRDE2",0.0060742143294715,-0.349646921351251,0.025,0.136,1
"SHKBP1",0.00620535609579903,-0.252994974240798,0.19,0.364,1
"IFIT3",0.00623946989608408,-0.300390668082542,0.013,0.114,1
"HSPA5",0.00628989077261751,-0.277466009609481,0.722,0.947,1
"PDE4A",0.00637434931330883,-0.275485518071817,0.051,0.18,1
"PURA",0.0063848224843987,-0.254317865478479,0.025,0.136,1
"UBE2F",0.00638596901724813,0.258576061966282,0.152,0.346,1
"H2AZ2",0.00639908526202343,0.284136995938951,0.392,0.693,1
"IRF2",0.00648914523217208,0.366733781526393,0.127,0.307,1
"MRPL58",0.00659133323432285,0.311466430150249,0.215,0.43,1
"MREG",0.00659976027747658,-0.278646566311165,0.025,0.136,1
"CDC42SE2",0.00663692368897229,-0.353163374083109,0.177,0.342,1
"TMEM158",0.00669220417490284,0.310903205672227,0.101,0.026,1
"TMEM135",0.00670861425554472,-0.280863094369507,0.013,0.114,1
"RNF11",0.00686682197456898,-0.346350492093241,0.101,0.241,1
"RPS2",0.00686699050677192,0.283879746194726,0.962,0.982,1
"NFKBIB",0.00689968453251579,-0.354585558458829,0.152,0.325,1
"CTDNEP1",0.00694864388079839,-0.27575161809227,0.165,0.333,1
"RPL32",0.00695336801988006,0.32855255488048,0.937,0.943,1
"GOPC",0.00708945434290412,0.325165252898337,0.114,0.285,1
"MAGT1",0.00712250251897509,0.327307034803628,0.215,0.408,1
"NFAM1",0.00728469585803695,-0.305708430334893,0.278,0.5,1
"CCL5",0.00732432035404196,2.36627816861306,0.43,0.342,1
"TNFAIP8L2",0.00736420211574932,0.438123461299251,0.215,0.461,1
"SCNM1",0.00752418572967176,-0.270671926469216,0.013,0.11,1
"PHB",0.00756379106976708,0.266659521618465,0.203,0.417,1
"RPS18",0.00771527166827691,0.370965085630972,0.937,0.978,1
"SREK1IP1",0.00777513457467712,-0.265413226270028,0.025,0.136,1
"BTK",0.00786755558197577,0.31168622182904,0.165,0.351,1
"SMIM19",0.00800121225259545,-0.27439268314377,0.139,0.298,1
"MRPL27",0.0081043733352634,0.418420219248579,0.241,0.447,1
"PBRM1",0.008210306497299,0.27594463048601,0.139,0.316,1
"RIF1",0.00832360561681984,-0.377862828015216,0.076,0.211,1
"PIN4",0.00834980141768447,0.33228800922744,0.101,0.259,1
"CTTNBP2",0.00838900185883752,-0.256461456014649,0.025,0.132,1
"BICD2",0.00845896721758394,0.448157809988152,0.089,0.241,1
"SDF4",0.00856589646034816,0.256129679591133,0.329,0.553,1
"RNF19B",0.00860664068392531,0.25645647251005,0.342,0.64,1
"UBE2T",0.00871124766364597,-0.419913103082387,0.063,0.184,1
"CYC1",0.00872144067813305,0.438425990290034,0.278,0.518,1
"TRAF3",0.00877935251938127,-0.375493676109466,0.127,0.276,1
"ARRDC1",0.00890578916808977,0.278308459538288,0.165,0.36,1
"FAM229A",0.00908748991207952,0.572819323936428,0.152,0.061,1
"GGA2",0.00943963403567067,0.34476024991278,0.203,0.417,1
"RAB3D",0.00947369868284759,-0.266429950800329,0.038,0.149,1
"PHACTR1",0.0100253133795766,0.378822752057217,0.101,0.031,1
"DUSP1",0.0101341499491816,-0.396658031115488,0.747,0.89,1
"LGALS3BP",0.0101673810259043,0.280247121316799,0.228,0.456,1
"GGCX",0.0101862966551544,0.281040595605908,0.025,0.132,1
"MLLT10",0.0102050589026515,0.285530424621538,0.089,0.246,1
"CTBP1",0.0102383959921768,0.263660211350778,0.228,0.421,1
"S100A2",0.0103729236879356,0.410737545861283,0.101,0.031,1
"RPL27A",0.0103827590463698,0.268964160842538,0.949,0.969,1
"CCT7",0.0104911144046958,0.394174382818664,0.165,0.338,1
"RPS5",0.0105162665013556,0.317028539876391,0.924,0.987,1
"NOP10",0.0105987783402086,0.425800521508553,0.266,0.5,1
"NCOR2",0.0106452334390276,0.417613153434114,0.253,0.465,1
"AP3D1",0.0107045150486232,0.456640657436984,0.253,0.461,1
"ATP6V1H",0.0108068142982973,0.364741560208156,0.127,0.298,1
"NDUFA4",0.0111836683297496,0.281388226214727,0.367,0.618,1
"ITGB1BP1",0.0112019394412851,-0.315428424372826,0.165,0.32,1
"SNX2",0.0113704986605466,0.430354857771061,0.316,0.579,1
"CAAP1",0.0113724178173541,-0.263930028578552,0.038,0.145,1
"SCAPER",0.0115832174044125,-0.260775852117911,0.063,0.184,1
"WDR83OS",0.0116411328520255,0.523519936709426,0.354,0.61,1
"MSH3",0.0120858485873664,-0.254546932994044,0.063,0.18,1
"EIF4B",0.0121116507626864,0.471373724912333,0.342,0.592,1
"EPHX1",0.0121930990874924,0.325265150505157,0.101,0.254,1
"ADM",0.0123391566997111,1.81965250688548,0.228,0.127,1
"ARL2",0.0126324821381714,0.323735593641872,0.215,0.412,1
"PSMB5",0.0127579473819925,0.555692449627382,0.114,0.276,1
"CCNL2",0.0128128402367281,-0.345768521231214,0.127,0.263,1
"FABP4",0.0128342522400298,1.02218508862179,0.101,0.031,1
"PLA2G16",0.0128821539322102,-0.292271052144774,0.152,0.303,1
"ENSBTAG00000030305",0.012949016225923,0.289672283323688,0.329,0.548,1
"C8H9orf72",0.0130408667352737,-0.356237242719247,0.038,0.14,1
"YIPF5",0.0130429383702564,-0.293978192855478,0.101,0.228,1
"ENSBTAG00000018680",0.0132474555893928,0.496233647142957,0.101,0.25,1
"CDK9",0.0134480854562976,0.396862378197013,0.165,0.333,1
"TTLL1",0.0134659413776023,-0.302455935751389,0.089,0.215,1
"CCNC",0.0135354962178732,-0.325555580667377,0.063,0.18,1
"ZNF518A",0.0135368127099918,-0.273737388054242,0.038,0.14,1
"TMEM183A",0.0135975674684746,-0.359186025102821,0.101,0.228,1
"DENND1C",0.0137858903886738,-0.269040968616632,0.051,0.162,1
"ADGRE1",0.0138957347364533,-0.413098539358085,0.139,0.272,1
"SDHC",0.0139123700259062,0.315714256333807,0.228,0.417,1
"PGM1",0.0139906229232227,0.370507480045115,0.127,0.294,1
"TOMM70",0.0140322887830615,0.404396022023819,0.089,0.228,1
"COPS3",0.0141498352590317,-0.302495270419039,0.076,0.193,1
"GHITM",0.0142302097561275,0.571386891312012,0.241,0.456,1
"ENSBTAG00000011437",0.0142424848540918,-0.372207405243644,0.101,0.224,1
"IRF3",0.0144092079282409,0.405444192455133,0.114,0.268,1
"EMD",0.0148057056214474,0.427855030688784,0.278,0.491,1
"IDH3G",0.0149599096145772,0.524077136895252,0.127,0.276,1
"PPP1CC",0.0153458646306011,0.268205756354347,0.291,0.487,1
"TMX4",0.0157385200785826,0.306263924653606,0.165,0.329,1
"DNASE1L1",0.015887115012879,0.328852673726622,0.165,0.325,1
"MTF2",0.0159602347124825,-0.315647706299694,0.051,0.154,1
"TMA16",0.0160990654624747,-0.260858473079627,0.038,0.136,1
"MVP",0.0162198979372121,0.491309260935759,0.405,0.654,1
"P2RX4",0.0163103586440603,0.416716451475816,0.114,0.263,1
"SCAMP1",0.0163171735676367,0.289294308901404,0.051,0.167,1
"GAS7",0.0163972553733933,0.262880812825908,0.152,0.316,1
"UBAC2",0.0165414999890244,0.288788764046381,0.101,0.25,1
"RPS6KA1",0.0167929227757192,0.519599377895033,0.139,0.307,1
"DPM1",0.016793331574003,0.538657656536746,0.139,0.294,1
"PPP3CA",0.0168127426999351,0.301060447652287,0.089,0.219,1
"PARG",0.0168270742411355,-0.297734806417895,0.038,0.136,1
"NDUFA6",0.0169720128898743,0.270637651903146,0.177,0.333,1
"NDUFAF3",0.0169894549098696,0.254456865777709,0.215,0.39,1
"WBP11",0.0170466885851895,0.277813355869399,0.278,0.504,1
"CYB561A3",0.0170671840449121,0.261506872914582,0.076,0.206,1
"ACAA1",0.0171557344830898,0.501252072138985,0.304,0.575,1
"MPST",0.017510103989858,0.485030317541,0.139,0.294,1
"CAB39",0.0178349568384225,0.45551136602331,0.165,0.338,1
"CAPZA1",0.0180888904602934,0.386331795857815,0.405,0.636,1
"TRIM36",0.0181697792472671,-0.367799254365445,0.038,0.132,1
"OTUB1",0.0181757585328947,0.324726801246975,0.203,0.382,1
"ROGDI",0.0181876647093253,-0.259459664477047,0.063,0.171,1
"SFSWAP",0.0183250729711636,-0.276730769246173,0.051,0.154,1
"PSMD13",0.0183281615390652,0.54316286489285,0.215,0.404,1
"TMIGD3",0.0183582406341251,0.337572083969209,0.051,0.162,1
"EMP3",0.0183705013869189,-0.266088043631807,0.506,0.776,1
"KCTD6",0.0183764052254773,0.419885294192343,0.101,0.035,1
"HOOK3",0.0187497057246007,0.458856824427943,0.228,0.43,1
"SNRPA",0.0188469906918945,-0.279145638389419,0.025,0.114,1
"NDUFS7",0.01885543592171,0.256862089477772,0.367,0.614,1
"ELF1",0.0189995371485993,0.25925647456922,0.114,0.254,1
"IDH1",0.0190643149848898,0.508512099906168,0.114,0.272,1
"ENSBTAG00000022275",0.0198876772385256,0.336926227233338,0.051,0.162,1
"TCN2",0.0200509486637396,0.439528752637108,0.342,0.592,1
"NR4A1",0.0201579243183801,-0.278779058397195,0.051,0.154,1
"GFER",0.0201911532533826,0.326411276119597,0.101,0.237,1
"DCTN4",0.0203337100919393,0.261764512272252,0.063,0.18,1
"PPP2CB",0.0205570729347861,0.269158991038915,0.051,0.162,1
"TPP1",0.0209849442494702,0.293165608841627,0.177,0.338,1
"PTBP3",0.0210313124075386,-0.287007225694599,0.101,0.219,1
"ZMYND11",0.0210843576593065,0.471322691761081,0.165,0.333,1
"TNFRSF1A",0.0211564834896062,0.321517991788752,0.405,0.645,1
"CIAO3",0.0212027902131644,0.275287903111759,0.051,0.158,1
"MAK16",0.0214652124798145,0.2532920865071,0.089,0.219,1
"TRMT6",0.0216412455779561,-0.287724003464145,0.063,0.171,1
"RDX",0.0222687390053153,-0.282071094433905,0.127,0.254,1
"TSC22D1",0.0225099982594667,-0.257906498223822,0.051,0.149,1
"UTP6",0.0228638270811571,0.300892740428378,0.329,0.539,1
"SLC31A2",0.0231899647089706,0.449626826404817,0.139,0.285,1
"RPL8",0.0232394299445908,0.473694566545783,0.911,0.965,1
"LUZP1",0.0233278575035293,-0.44984939738322,0.114,0.228,1
"ZFX",0.023618145986454,0.351605101964853,0.139,0.276,1
"NDUFC2",0.02365501174623,0.448167555893636,0.329,0.548,1
"TSPO",0.0236553338020689,-0.27058604124101,0.747,0.904,1
"RPL29",0.0237211246135078,0.489088145848757,0.861,0.956,1
"ENSBTAG00000001143",0.0237259462061462,0.284382413819733,0.089,0.215,1
"ST8SIA4",0.0237584547808096,0.316541663627781,0.114,0.241,1
"SNU13",0.0241678766937792,0.583963983314071,0.316,0.509,1
"YTHDC2",0.0241918989791971,0.256513047244616,0.051,0.158,1
"NAT9",0.0242293654475166,-0.297666525586126,0.076,0.18,1
"MRPL13",0.0242705489463626,0.328212545397801,0.139,0.285,1
"ADIPOR1",0.0244073595731937,-0.280620498736042,0.114,0.241,1
"ENSBTAG00000048228",0.0244163691132999,-0.2605537432223,0.038,0.127,1
"UBR4",0.0249115212398363,0.254715352161339,0.177,0.351,1
"UFD1",0.0251833741280425,0.355984390254656,0.203,0.368,1
"KLF6",0.0254855892561813,-0.271268393122949,0.772,0.934,1
"RPS9",0.0256637726237605,0.290070478376744,0.886,0.969,1
"MRPL18",0.02581234470068,0.262275039438648,0.063,0.171,1
"KDM3A",0.0259157806543657,0.405533589275705,0.089,0.211,1
"SUPT6H",0.0263452826452935,0.550563557387149,0.152,0.311,1
"TRAPPC4",0.0267563075204152,0.257582706691267,0.063,0.175,1
"REXO2",0.0280465243345358,0.564227641589557,0.152,0.311,1
"GADD45B",0.0281671197301374,-0.279881572330939,0.582,0.816,1
"ARFGAP1",0.0283324600575958,0.265814381934916,0.076,0.193,1
"GGNBP2",0.0284449823714604,0.275345026226245,0.266,0.469,1
"EMC6",0.0285714305782521,-0.287908793184296,0.241,0.417,1
"ATP2A2",0.0287162366551222,0.255180115515451,0.19,0.373,1
"SERPINB1",0.0287705876598991,0.318037339956938,0.367,0.605,1
"MLX",0.0288396105993278,0.36878060731068,0.089,0.211,1
"PSMD8",0.0288754572296925,0.377739050705336,0.418,0.649,1
"RPAP3",0.0289927643733848,0.311469145193189,0.051,0.154,1
"RER1",0.0290067282591295,0.313440393208243,0.253,0.434,1
"RAB20",0.0291394905812469,0.316888081860973,0.038,0.132,1
"RPL28",0.029773352854783,0.281651383836346,0.911,0.974,1
"ENSBTAG00000026080",0.0304776630478842,0.362460785207932,0.076,0.189,1
"ACO1",0.0308078692719987,0.257374744616953,0.291,0.487,1
"CGGBP1",0.0315337559946702,0.29209295632586,0.203,0.368,1
"NAPA",0.0317438495698948,0.39191924132793,0.139,0.276,1
"IL1R2",0.0318249660232853,-0.491705278105044,0.114,0.232,1
"RCN1",0.0319714894078389,0.39614814631312,0.101,0.039,1
"HSPD1",0.0322151053574959,0.613550747512449,0.304,0.531,1
"UBE2K",0.0324633527589269,0.4574670720772,0.127,0.263,1
"MAN2A1",0.0328761828886089,-0.263488967781556,0.038,0.123,1
"MCEMP1",0.0330958149443585,-0.327754546036962,0.051,0.14,1
"GNAS.1",0.0331588324181592,0.277500091783791,0.076,0.184,1
"ENSBTAG00000023792",0.0334750970435618,0.252747649164076,0.316,0.482,1
"MPP5",0.0341439093758068,0.540352369308356,0.025,0.105,1
"FCGR1A",0.0351157308263403,0.455841395976728,0.278,0.513,1
"ARL14EP",0.0351630192438042,0.418297149839703,0.329,0.548,1
"TMEM164",0.0351780302421056,0.425725671128612,0.038,0.127,1
"RAD17",0.0357435764730826,0.3880443728698,0.063,0.167,1
"UQCRC1",0.0359116001751187,0.545837087977011,0.278,0.474,1
"TMED3",0.0359422542885503,0.302814029512594,0.076,0.184,1
"SOS1",0.0360481876457151,0.263301148813702,0.051,0.145,1
"S100A4",0.0360660387094085,0.467758560806667,0.899,0.939,1
"RTRAF",0.0363518715016512,0.257947488113908,0.342,0.539,1
"KHK",0.0364593813169133,0.41226113042981,0.101,0.224,1
"RBM45",0.0366512308634004,0.283560947879035,0.101,0.224,1
"PLEKHB2",0.0370162454103899,0.573196712098564,0.177,0.333,1
"SNRPD2",0.037267220237632,0.260831222855138,0.354,0.588,1
"IL10RB",0.0372959742106857,0.313874496927555,0.291,0.465,1
"TNFSF14",0.0373848827596118,0.678801413546717,0.177,0.092,1
"USP24",0.0374071196091771,0.267375929932662,0.076,0.184,1
"RPL26L1",0.0380005072452994,0.288202780604815,0.101,0.219,1
"PSMC4",0.0384114001889035,0.263112450156122,0.114,0.241,1
"RPS7",0.0387197399925613,0.293235505405344,0.937,0.978,1
"CTNNBL1",0.0389894484060246,0.2687000440833,0.152,0.289,1
"IL18BP",0.0393510079176409,0.377707215076921,0.139,0.066,1
"GTF2A1",0.0393699260251837,0.320856838792632,0.089,0.202,1
"PSMA6",0.0396827764358431,0.584729345875883,0.392,0.64,1
"FDX1",0.0397401102637347,0.341072022902734,0.342,0.526,1
"SLC25A33",0.0398198253653653,-0.258107603003993,0.215,0.351,1
"THBS1",0.039836684775847,-1.60171910191192,0.063,0.154,1
"PTMS",0.0405899430565447,0.362361450033782,0.405,0.675,1
"NOLC1",0.041311093073035,0.2694200351644,0.101,0.219,1
"RGL2",0.0422185733212599,0.30622522191974,0.051,0.145,1
"SAMM50",0.0426364404647662,0.330630732216965,0.215,0.368,1
"LMAN1",0.0426689082671335,0.561594957855309,0.114,0.241,1
"CNIH1",0.0426846181636244,0.28141596110099,0.19,0.333,1
"ADORA2A",0.0437351253614993,-0.262519593340723,0.076,0.167,1
"SCAF4",0.0441902614875904,-0.298221254562256,0.101,0.197,1
"UQCRQ",0.0454742817995134,0.343143365515437,0.342,0.548,1
"NPAS2",0.0460345198005737,0.36785892121126,0.949,0.978,1
"CAPRIN1",0.046135453954717,0.347321102811681,0.19,0.329,1
"SPAG9",0.0461875137830983,0.302004607380103,0.43,0.675,1
"ANP32E",0.0469234014042961,0.259443897699437,0.127,0.241,1
"H4C3.2",0.0470180464160068,0.268731463209782,0.051,0.14,1
"CLTB",0.0472966316795694,0.471103744464445,0.228,0.395,1
"RASGEF1B",0.0474091395858032,-0.423820239617359,0.316,0.478,1
"HADHA",0.0475780168594176,0.39729923724622,0.152,0.294,1
"HACD2",0.0479984578890261,0.299618026877546,0.089,0.193,1
"MAP4",0.0482929303524571,0.293274877808636,0.076,0.171,1
"ASCC2",0.048366291492527,0.374503438912795,0.076,0.18,1
"TNFAIP3",0.04877791092717,-0.250547249207254,0.544,0.798,1
"HSPB1",0.0494100446113463,-0.261681371718616,0.734,0.912,1
"EXOC7",0.0497241426489832,0.307691107212347,0.101,0.211,1
"ARL1",0.0505957625167193,0.291784540736598,0.089,0.197,1
"SELENOO",0.0514286235113383,0.3413628383746,0.089,0.193,1
"CAPN7",0.0519604547638189,0.274683632802089,0.038,0.114,1
"RB1CC1",0.0522305369466929,0.589193399543975,0.152,0.289,1
"PPP1R14A",0.0526356538713266,0.476764395793632,0.101,0.044,1
"ENSBTAG00000053886",0.0535578815362299,-0.271308849183525,0.215,0.329,1
"MNF1",0.0536526373474996,0.583790767958243,0.228,0.39,1
"PPP1R2",0.0537367904255528,0.276635589204769,0.177,0.316,1
"CLCN7",0.0542665262270191,0.254279862098033,0.177,0.311,1
"INPPL1",0.0544599416675567,0.25975753841522,0.127,0.241,1
"TAF15",0.0544778742395391,0.543813015833637,0.101,0.211,1
"RPL18A",0.0549361045223789,0.312788348937649,0.937,0.965,1
"TXNRD1",0.0552099015338177,0.283261109677872,0.203,0.36,1
"SLC7A7",0.055662930896011,0.60733347099077,0.203,0.36,1
"GPI",0.0558481378093778,0.399136062356805,0.304,0.518,1
"CCDC6",0.0560251703555411,0.372567279513653,0.127,0.246,1
"EIF1",0.0564211281096444,0.290746445643113,0.911,0.947,1
"PLEKHO2",0.0564618734792276,0.430683010000992,0.329,0.513,1
"RAB1A",0.056835119803538,0.712308116026461,0.342,0.553,1
"ANXA2",0.0574420353007706,0.54814072206325,0.392,0.702,1
"CIAO2B",0.0574490199201239,0.307884568480547,0.165,0.298,1
"LMNA",0.0575587507858353,0.731941875128867,0.342,0.263,1
"TNIP1",0.0585498938807741,0.731387012821876,0.38,0.575,1
"ZBTB10",0.0586914046426825,-0.272345676249725,0.089,0.18,1
"LPGAT1",0.0587764020355067,0.483357896133515,0.228,0.39,1
"COMMD10",0.0588061057313327,0.317322194523412,0.051,0.136,1
"TMEM160",0.0588608922473899,0.313910109827069,0.291,0.478,1
"CD9",0.0591493194171411,2.02176693157275,0.367,0.346,1
"DDOST",0.0592153094128702,0.531555504231888,0.342,0.526,1
"NFAT5",0.0602160406071892,0.261762202125031,0.114,0.224,1
"SMDT1",0.0603205220144493,0.574748701201023,0.392,0.601,1
"STK40",0.0605629660022125,0.283763435572157,0.241,0.404,1
"SLC11A2",0.0609516738107423,0.283835388589448,0.051,0.127,1
"CLIP1",0.0615566704913796,0.333170226952528,0.203,0.346,1
"RPS3A",0.06209124405189,0.273839661550182,0.962,0.978,1
"HSP90B1",0.0624856349140341,0.34867799428323,0.494,0.706,1
"THAP7",0.0631352479867365,0.380708764259125,0.076,0.175,1
"VNN2",0.0635996571429108,-0.256236425206598,0.19,0.303,1
"TSPAN3",0.0649113480669616,0.372663251984733,0.114,0.228,1
"MRPL22",0.0650464394762738,0.277788349781583,0.089,0.189,1
"RPS6",0.0653165797745905,0.261470924743596,0.911,0.943,1
"UPP1",0.0657014134399194,0.894056814381768,0.241,0.175,1
"SNF8",0.065747981189298,0.475476860476441,0.367,0.531,1
"RAB3IL1",0.0658844885059341,0.588278248066476,0.063,0.154,1
"EBP",0.0663889476891521,0.387276413357471,0.089,0.189,1
"GDI1",0.0666762226685379,0.521001521871153,0.291,0.461,1
"ZFYVE16",0.0668855369847026,0.308433389435488,0.253,0.404,1
"ARFGAP3",0.0671647430412394,0.411631015413802,0.165,0.281,1
"PLIN2",0.0673678492899811,0.313983799918211,0.354,0.575,1
"LCMT1",0.0682177128392904,0.320024376466101,0.089,0.184,1
"UBR2",0.0682192313441632,0.269652730075877,0.051,0.132,1
"MRPL21",0.0684023833548977,0.363605527976365,0.215,0.36,1
"STX5",0.0685538599697908,0.374854734980231,0.063,0.149,1
"EEF1G",0.0707580530910756,0.390535482654786,0.759,0.864,1
"PEDS1",0.0710072800918003,0.428147824239521,0.203,0.329,1
"OXSR1",0.0713011435801724,0.275220240195635,0.063,0.149,1
"PRDX5",0.0715295339957184,1.21009351210486,0.532,0.675,1
"RRAGA",0.0717621567880129,0.54663423183348,0.152,0.285,1
"CAMTA2",0.0725058617163234,0.284987508031012,0.063,0.149,1
"COX5A",0.0726922295318436,0.266999913488946,0.43,0.702,1
"PFKFB3",0.0732448630009567,-0.274138195972251,0.19,0.303,1
"TMEM9",0.0733553557001354,0.358145721117594,0.063,0.145,1
"PPP3CB",0.07349641601538,0.513541097799743,0.076,0.167,1
"FUT8",0.0736122390332731,0.350565980837854,0.038,0.11,1
"RPS4X",0.0737215304880439,0.346059086937849,0.81,0.886,1
"TPM1",0.0770337752700551,0.351003350254508,0.165,0.285,1
"TXNDC9",0.0772643954432936,0.590838609156644,0.076,0.171,1
"BCL10",0.0775548120980205,0.28392540246527,0.177,0.298,1
"MGST2",0.0787817918415949,0.315921818910054,0.063,0.149,1
"PSPC1",0.0790647397770741,0.423187705897806,0.114,0.215,1
"AHSA1",0.0794330459094794,0.32673688371148,0.114,0.215,1
"APPL2",0.0797651601224388,0.451522584734261,0.063,0.145,1
"NDUFV1",0.0797915095881553,0.40100832113721,0.228,0.351,1
"ACTN1",0.0798598257093584,0.580743772284257,0.278,0.202,1
"POR",0.0799561825858633,0.385122391518047,0.19,0.329,1
"PLEKHA1",0.0805610629460201,0.384641018821507,0.089,0.184,1
"CXCL8",0.0807864700435131,0.663391214149095,0.557,0.851,1
"HTATIP2",0.0816167806735428,0.304259653898097,0.139,0.25,1
"PEBP1",0.0831691552451955,0.270762387627973,0.38,0.57,1
"THOC5",0.0832241225834493,0.380103574216987,0.089,0.18,1
"TSPAN17",0.0841596128319783,0.448123096629421,0.278,0.434,1
"UBE3B",0.0843246354396288,0.489897581269087,0.051,0.127,1
"ZRANB2",0.084422516377795,0.439720395837315,0.165,0.289,1
"ENSBTAG00000047606",0.085080152872175,0.355629059275185,0.101,0.197,1
"RBM6",0.0852145718989216,0.361896379539277,0.063,0.145,1
"GPX4",0.0859183898186867,0.863452246231404,0.544,0.618,1
"DDB1",0.0886038815717136,0.482447824567451,0.127,0.232,1
"RNF4",0.0893886278881923,0.296546913396988,0.051,0.123,1
"TBC1D9B",0.0926192031783288,0.35947402998682,0.101,0.197,1
"TOMM5",0.0931214283896004,0.281648653616186,0.241,0.377,1
"MGA",0.0933405036124962,0.448403712132599,0.101,0.193,1
"NOB1",0.0935918876854606,0.260157640230101,0.101,0.189,1
"MAN1A1",0.0941410583717939,0.44706758266765,0.418,0.623,1
"JKAMP",0.0941932377751744,0.261209155082711,0.051,0.118,1
"CTSK",0.0951582429019153,0.889415997209053,0.354,0.276,1
"MRPL38",0.0953460680979693,0.271672343171754,0.114,0.215,1
"GRINA",0.0988916715299644,0.370705181114201,0.354,0.504,1
"RSF1",0.100283923016903,0.506345124976174,0.101,0.202,1
"NAA38",0.10062436732081,0.418697404183789,0.177,0.303,1
"UAP1",0.100667948268882,0.283916996867578,0.228,0.36,1
"EMC4",0.101093566067927,0.303286385543347,0.165,0.272,1
"DHX16",0.101830976951371,0.428179731242806,0.076,0.158,1
"IRF4",0.10199614297759,0.738109613450878,0.114,0.061,1
"MAP1LC3A",0.102307904208649,0.388030237655616,0.329,0.522,1
"PIN1",0.102611729549414,0.330445347136006,0.342,0.544,1
"YBX1",0.103637330074846,0.370669580371962,0.785,0.939,1
"BLVRB",0.1045178849089,0.473198935356601,0.392,0.583,1
"CSKMT",0.106467418065052,0.732124374882855,0.139,0.083,1
"GBP5",0.106810305706919,0.510859251469428,0.114,0.061,1
"BCKDHA",0.107462063142912,0.355326802105153,0.063,0.136,1
"CEMIP2",0.107681691021091,0.3797761227928,0.063,0.14,1
"COX5B",0.109248675871072,0.387512232951112,0.557,0.811,1
"HMOX1",0.109429193686704,0.648882639827149,0.342,0.544,1
"CTR9",0.111147393889264,0.371530125320011,0.19,0.32,1
"CCNDBP1",0.111492503733163,0.255173204875884,0.127,0.224,1
"CUEDC2",0.111784865847722,0.37576880813069,0.215,0.342,1
"UBAP2",0.112255077926829,0.252399431955583,0.127,0.219,1
"NDUFS1",0.113116865707048,0.34058617646618,0.076,0.158,1
"MRPL30",0.11385494108116,0.348110696899708,0.089,0.171,1
"SERTAD2",0.116507336803855,0.326115954316776,0.051,0.118,1
"C1QB",0.11762035217309,-0.871872333120356,0.127,0.202,1
"LSM3",0.119243650593399,0.40200238666671,0.215,0.338,1
"NEU1",0.120468639148426,0.279055970745115,0.089,0.167,1
"ELL2",0.120616866590566,0.392262241276852,0.291,0.425,1
"ATG4C",0.120711665847899,0.264925256912854,0.063,0.136,1
